total_quantity,total_revenue,date,hour,product
8,220.0,2013-08-09,0,notepad
2,133.36,2013-08-09,4,pens
2,79.75,2013-08-09,19,pens
5,123.6,2013-08-09,0,pens
5,93.85,2013-08-09,17,pens
1,59.57,2013-08-09,23,pens
3,455.13,2013-08-10,2,backpack
12,187.56,2013-08-10,2,binder
2,15.74,2013-08-10,2,envelopes
3,26.64,2013-08-10,2,notepad
5,113.15,2013-08-10,5,pens
1,19.97,2013-08-11,11,binder
1,23.83,2013-08-11,11,envelopes
5,7779.3,2013-08-11,11,laptop
4,654.16,2013-08-12,16,backpack
5,972.45,2013-08-12,18,backpack
9,257.4,2013-08-12,16,binder
18,257.76,2013-08-12,18,binder
5,111.77,2013-08-12,10,binder
2,2761.6,2013-08-12,18,laptop
3,63.15,2013-08-12,16,notepad
3,72.32,2013-08-12,18,notepad
8,217.95,2013-08-12,10,notepad
4,126.12,2013-08-12,11,notepad
1,57.82,2013-08-12,18,pens
8,391.55,2013-08-12,16,pens
3,184.77,2013-08-12,11,pens
5,431.3,2013-08-13,7,backpack
9,139.86,2013-08-13,7,binder
11,126.68,2013-08-13,7,envelopes
6,97.92,2013-08-13,9,envelopes
2,1975.04,2013-08-13,7,laptop
8,74.53,2013-08-13,7,notepad
4,128.76,2013-08-13,9,notepad
5,107.2,2013-08-13,7,pens
9,360.54,2013-08-13,9,printer paper
6,156.59,2013-08-14,14,binder
11,207.56,2013-08-14,14,envelopes
4,3818.0,2013-08-14,2,laptop
2,3059.78,2013-08-14,14,laptop
9,170.55,2013-08-14,14,notepad
6,337.82,2013-08-14,14,pens
2,90.78,2013-08-14,2,printer paper
1,96.41,2013-08-15,16,backpack
9,164.91,2013-08-15,6,binder
7,158.7,2013-08-15,16,binder
10,225.25,2013-08-15,16,envelopes
2,1281.62,2013-08-15,8,laptop
8,8557.16,2013-08-15,16,laptop
4,113.92,2013-08-15,8,notepad
3,90.91,2013-08-15,16,notepad
2,13.16,2013-08-15,8,pens
9,546.76,2013-08-15,16,pens
6,179.22,2013-08-15,16,printer paper
10,184.7,2013-08-16,0,binder
15,228.65,2013-08-16,0,envelopes
5,6876.65,2013-08-16,0,laptop
3,93.96,2013-08-16,0,notepad
3,176.0,2013-08-16,0,pens
3,90.18,2013-08-16,0,printer paper
3,239.01,2013-08-17,16,backpack
3,216.69,2013-08-17,22,backpack
2,55.48,2013-08-17,16,binder
5,117.95,2013-08-17,22,binder
1,718.21,2013-08-17,16,laptop
7,67.37,2013-08-17,16,notepad
2,66.18,2013-08-17,22,notepad
4,85.6,2013-08-17,16,pens
1,33.0,2013-08-17,16,printer paper
2,47.42,2013-08-18,10,binder
2,32.2,2013-08-18,10,envelopes
5,4075.1,2013-08-18,3,laptop
5,126.95,2013-08-18,3,printer paper
9,332.1,2013-08-18,10,printer paper
1,760.06,2013-08-19,8,laptop
2,23.86,2013-08-19,8,notepad
10,587.55,2013-08-19,8,pens
1,45.74,2013-08-19,8,printer paper
1,132.2,2013-08-20,11,backpack
4,114.8,2013-08-20,18,binder
2,44.84,2013-08-20,11,binder
13,161.32,2013-08-20,11,envelopes
1,12.41,2013-08-20,7,notepad
5,142.15,2013-08-20,11,notepad
8,186.94,2013-08-20,18,notepad
3,214.14,2013-08-20,18,pens
1,68.43,2013-08-20,11,pens
2,108.98,2013-08-20,7,pens
6,73.38,2013-08-20,11,printer paper
5,147.65,2013-08-20,18,printer paper
4,600.72,2013-08-21,9,backpack
10,150.08,2013-08-21,9,binder
5,32.5,2013-08-21,9,envelopes
6,129.36,2013-08-21,11,envelopes
3,2690.01,2013-08-21,9,laptop
9,89.53,2013-08-21,9,notepad
5,141.2,2013-08-21,9,pens
10,271.9,2013-08-22,1,binder
1,24.14,2013-08-22,18,binder
8,58.16,2013-08-22,1,envelopes
3,267.09,2013-08-23,1,backpack
10,251.94,2013-08-23,1,binder
4,22.32,2013-08-23,1,envelopes
10,247.3,2013-08-23,23,envelopes
4,4007.2,2013-08-23,1,laptop
10,155.05,2013-08-23,23,notepad
7,191.5,2013-08-23,1,notepad
5,211.92,2013-08-23,1,pens
3,170.4,2013-08-23,23,pens
8,354.16,2013-08-23,1,printer paper
4,482.76,2013-08-24,22,backpack
4,685.28,2013-08-24,11,backpack
7,138.03,2013-08-24,22,binder
15,246.42,2013-08-24,11,binder
9,167.49,2013-08-24,1,binder
10,162.58,2013-08-24,22,envelopes
1,22.97,2013-08-24,11,envelopes
4,4524.44,2013-08-24,11,laptop
4,2593.12,2013-08-24,22,laptop
13,216.67,2013-08-24,11,notepad
1,37.07,2013-08-24,1,notepad
5,124.31,2013-08-24,22,notepad
4,218.48,2013-08-24,22,pens
5,255.27,2013-08-24,11,pens
2,66.44,2013-08-24,1,printer paper
3,515.07,2013-08-25,2,backpack
5,476.2,2013-08-25,14,backpack
3,78.75,2013-08-25,7,binder
8,96.0,2013-08-25,20,binder
4,54.32,2013-08-25,22,binder
9,114.75,2013-08-25,14,binder
6,108.36,2013-08-25,2,binder
1,12.78,2013-08-25,4,binder
4,64.6,2013-08-25,9,envelopes
5,115.22,2013-08-25,2,envelopes
9,155.79,2013-08-25,20,envelopes
14,139.76,2013-08-25,22,envelopes
8,63.68,2013-08-25,7,envelopes
4,5005.36,2013-08-25,22,laptop
1,1157.01,2013-08-25,2,laptop
5,139.32,2013-08-25,2,notepad
4,82.26,2013-08-25,4,notepad
6,106.2,2013-08-25,22,notepad
5,112.95,2013-08-25,20,notepad
3,76.2,2013-08-25,9,notepad
11,148.04,2013-08-25,14,notepad
5,121.74,2013-08-25,7,notepad
5,244.9,2013-08-25,22,pens
5,295.85,2013-08-25,20,pens
1,41.52,2013-08-25,14,pens
3,221.58,2013-08-25,9,pens
3,129.37,2013-08-25,2,pens
4,98.44,2013-08-25,22,printer paper
5,172.05,2013-08-25,9,printer paper
1,11.7,2013-08-25,4,printer paper
10,315.9,2013-08-25,20,printer paper
2,24.04,2013-08-25,2,printer paper
6,67.2,2013-08-26,14,binder
2,42.88,2013-08-26,17,binder
2,12.34,2013-08-26,17,envelopes
8,90.8,2013-08-26,1,envelopes
3,111.06,2013-08-26,14,notepad
4,138.88,2013-08-26,17,notepad
2,118.82,2013-08-26,14,pens
6,749.13,2013-08-27,2,backpack
4,605.48,2013-08-27,0,backpack
12,191.96,2013-08-27,15,binder
3,65.04,2013-08-27,8,binder
15,338.25,2013-08-27,2,binder
15,329.91,2013-08-27,0,binder
5,109.7,2013-08-27,8,envelopes
18,405.4,2013-08-27,2,envelopes
7,167.23,2013-08-27,15,envelopes
8,215.9,2013-08-27,2,notepad
2,57.04,2013-08-27,8,notepad
6,184.26,2013-08-27,15,notepad
6,177.86,2013-08-27,0,notepad
5,62.3,2013-08-27,0,pens
2,27.98,2013-08-27,2,pens
9,277.65,2013-08-27,15,printer paper
5,139.8,2013-08-27,8,printer paper
3,62.61,2013-08-27,2,printer paper
6,163.2,2013-08-28,8,binder
4,4920.52,2013-08-28,8,laptop
6,79.13,2013-08-28,8,notepad
2,364.36,2013-08-29,7,backpack
2,137.5,2013-08-29,11,backpack
5,75.67,2013-08-29,11,binder
3,47.76,2013-08-29,7,binder
8,135.8,2013-08-29,22,envelopes
16,90.88,2013-08-29,7,envelopes
3,51.03,2013-08-29,11,envelopes
2,2555.92,2013-08-29,7,laptop
6,102.83,2013-08-29,22,notepad
9,226.58,2013-08-29,7,notepad
6,65.61,2013-08-29,11,notepad
3,31.11,2013-08-29,7,pens
4,218.28,2013-08-29,11,pens
4,187.84,2013-08-29,7,printer paper
4,331.68,2013-08-30,4,backpack
2,38.62,2013-08-30,4,envelopes
4,121.04,2013-08-30,4,notepad
6,170.41,2013-08-30,4,pens
5,399.25,2013-09-01,4,backpack
10,232.46,2013-09-01,4,binder
2,37.04,2013-09-01,20,binder
3,22.38,2013-09-01,4,envelopes
4,3551.92,2013-09-01,20,laptop
7,163.67,2013-09-01,4,notepad
3,132.39,2013-09-01,20,pens
2,120.14,2013-09-01,4,pens
4,537.88,2013-09-02,18,backpack
2,371.0,2013-09-02,2,backpack
2,254.28,2013-09-02,23,backpack
10,206.6,2013-09-02,23,binder
7,144.76,2013-09-02,18,binder
7,130.97,2013-09-02,2,binder
16,258.84,2013-09-02,2,envelopes
9,223.11,2013-09-02,23,envelopes
4,54.88,2013-09-02,18,envelopes
5,7590.35,2013-09-02,23,laptop
10,165.26,2013-09-02,18,notepad
7,226.97,2013-09-02,23,notepad
7,192.79,2013-09-02,2,notepad
3,221.5,2013-09-02,23,pens
5,301.4,2013-09-02,2,pens
3,54.75,2013-09-02,18,pens
4,134.36,2013-09-02,2,printer paper
10,410.5,2013-09-02,18,printer paper
3,296.67,2013-09-03,8,backpack
9,95.4,2013-09-03,13,binder
10,186.8,2013-09-03,19,binder
8,120.0,2013-09-03,8,envelopes
2,800.32,2013-09-03,13,laptop
1,25.73,2013-09-03,8,pens
2,54.28,2013-09-03,13,pens
3,135.57,2013-09-03,19,pens
1,42.85,2013-09-04,12,backpack
10,296.4,2013-09-04,12,binder
14,300.6,2013-09-04,23,envelopes
7,115.57,2013-09-04,12,envelopes
1,654.25,2013-09-04,12,laptop
8,159.84,2013-09-04,12,notepad
5,105.4,2013-09-04,23,notepad
5,353.1,2013-09-04,17,pens
4,227.48,2013-09-04,12,pens
5,135.6,2013-09-04,12,printer paper
5,111.6,2013-09-06,14,binder
5,82.1,2013-09-06,14,envelopes
3,3426.99,2013-09-06,14,laptop
5,179.55,2013-09-06,14,notepad
6,189.42,2013-09-06,14,printer paper
1,171.15,2013-09-07,19,backpack
5,202.55,2013-09-07,3,backpack
8,156.88,2013-09-07,3,binder
10,271.9,2013-09-07,19,binder
9,118.89,2013-09-07,3,envelopes
2,1368.86,2013-09-07,3,laptop
5,113.63,2013-09-07,3,notepad
4,94.42,2013-09-07,19,notepad
3,94.2,2013-09-07,0,notepad
5,224.99,2013-09-07,3,pens
1,68.07,2013-09-07,0,pens
1,23.84,2013-09-07,3,printer paper
4,96.32,2013-09-08,19,binder
4,113.24,2013-09-08,18,binder
2,16.68,2013-09-08,18,envelopes
5,2683.7,2013-09-08,18,laptop
1,1236.19,2013-09-08,19,laptop
6,138.99,2013-09-08,18,notepad
3,103.41,2013-09-08,19,notepad
5,194.81,2013-09-08,18,pens
5,156.7,2013-09-08,19,pens
3,592.5,2013-09-09,1,backpack
4,276.4,2013-09-09,15,backpack
9,188.97,2013-09-09,1,binder
9,187.11,2013-09-09,15,binder
10,231.86,2013-09-09,1,envelopes
6,129.67,2013-09-09,15,envelopes
4,99.5,2013-09-09,1,notepad
4,158.08,2013-09-09,15,notepad
7,243.83,2013-09-09,1,pens
4,213.56,2013-09-09,15,pens
2,81.12,2013-09-09,1,printer paper
5,89.55,2013-09-09,15,printer paper
4,778.6,2013-09-10,12,backpack
3,146.01,2013-09-10,3,backpack
13,252.08,2013-09-10,12,binder
10,239.7,2013-09-10,14,binder
6,139.86,2013-09-10,3,envelopes
4,40.6,2013-09-10,12,envelopes
5,35.2,2013-09-10,14,envelopes
4,1946.96,2013-09-10,14,laptop
3,4369.74,2013-09-10,12,laptop
7,151.31,2013-09-10,14,notepad
4,97.96,2013-09-10,3,notepad
5,104.39,2013-09-10,12,notepad
2,42.7,2013-09-10,14,pens
7,349.58,2013-09-10,14,printer paper
1,163.21,2013-09-11,22,backpack
8,195.76,2013-09-11,22,binder
14,166.46,2013-09-11,22,envelopes
2,1987.32,2013-09-11,22,laptop
6,128.24,2013-09-11,22,notepad
4,781.12,2013-09-12,10,backpack
5,972.75,2013-09-12,17,backpack
3,189.87,2013-09-12,0,backpack
1,18.2,2013-09-12,0,binder
4,42.64,2013-09-12,4,binder
12,230.1,2013-09-12,17,binder
8,129.68,2013-09-12,10,binder
1,19.45,2013-09-12,13,binder
2,56.64,2013-09-12,9,binder
4,77.84,2013-09-12,9,envelopes
13,161.93,2013-09-12,0,envelopes
2,48.62,2013-09-12,13,envelopes
2,2206.52,2013-09-12,17,laptop
5,3736.05,2013-09-12,0,laptop
1,572.64,2013-09-12,9,laptop
7,150.66,2013-09-12,0,notepad
1,8.72,2013-09-12,13,notepad
6,172.23,2013-09-12,17,notepad
8,201.88,2013-09-12,10,notepad
2,139.12,2013-09-12,10,pens
2,109.78,2013-09-12,0,pens
3,50.52,2013-09-12,17,pens
1,10.2,2013-09-12,0,printer paper
9,94.86,2013-09-12,9,printer paper
5,66.85,2013-09-12,13,printer paper
4,459.16,2013-09-13,15,backpack
4,79.88,2013-09-13,15,binder
1,18.19,2013-09-13,0,envelopes
1,19.07,2013-09-13,15,notepad
5,744.1,2013-09-14,16,backpack
7,177.24,2013-09-14,20,binder
7,143.29,2013-09-14,15,binder
4,72.99,2013-09-14,19,binder
5,38.45,2013-09-14,5,envelopes
14,272.98,2013-09-14,16,envelopes
8,166.88,2013-09-14,17,envelopes
5,4124.85,2013-09-14,21,laptop
5,73.79,2013-09-14,21,notepad
8,175.99,2013-09-14,16,notepad
3,73.47,2013-09-14,17,notepad
8,111.38,2013-09-14,15,notepad
5,150.46,2013-09-14,20,notepad
10,496.0,2013-09-14,19,pens
1,18.48,2013-09-14,21,printer paper
5,63.25,2013-09-14,17,printer paper
9,122.13,2013-09-14,15,printer paper
3,356.28,2013-09-15,6,backpack
5,100.9,2013-09-15,6,binder
11,180.35,2013-09-15,6,envelopes
4,94.84,2013-09-15,6,notepad
4,157.8,2013-09-15,6,pens
8,307.84,2013-09-15,6,printer paper
4,313.16,2013-09-16,1,backpack
2,81.68,2013-09-16,23,backpack
10,216.39,2013-09-16,23,binder
14,259.92,2013-09-16,1,binder
9,154.08,2013-09-16,1,envelopes
4,87.76,2013-09-16,23,envelopes
5,2143.3,2013-09-16,1,laptop
1,1478.66,2013-09-16,23,laptop
5,171.42,2013-09-16,1,notepad
9,202.84,2013-09-16,23,notepad
6,222.4,2013-09-16,23,pens
4,210.32,2013-09-16,1,pens
3,32.13,2013-09-16,23,printer paper
4,229.24,2013-09-17,14,backpack
1,188.78,2013-09-17,2,backpack
1,62.8,2013-09-17,0,backpack
5,117.52,2013-09-17,14,binder
13,264.14,2013-09-17,14,envelopes
9,137.45,2013-09-17,2,envelopes
2,2736.04,2013-09-17,2,laptop
1,1315.97,2013-09-17,0,laptop
6,147.41,2013-09-17,14,notepad
7,167.34,2013-09-17,0,notepad
4,25.44,2013-09-17,2,notepad
6,356.4,2013-09-17,0,pens
5,342.45,2013-09-17,14,pens
3,94.11,2013-09-17,0,printer paper
10,420.6,2013-09-17,14,printer paper
2,313.1,2013-09-19,11,backpack
7,194.04,2013-09-19,11,binder
9,71.73,2013-09-19,11,envelopes
2,1465.16,2013-09-19,11,laptop
10,265.31,2013-09-19,11,notepad
3,430.02,2013-09-20,13,backpack
4,532.72,2013-09-20,10,backpack
3,546.42,2013-09-20,14,backpack
3,510.66,2013-09-20,9,backpack
7,201.32,2013-09-20,9,binder
10,237.1,2013-09-20,5,binder
7,129.64,2013-09-20,14,binder
5,107.15,2013-09-20,10,envelopes
3,65.06,2013-09-20,5,envelopes
7,125.3,2013-09-20,9,envelopes
5,70.6,2013-09-20,14,envelopes
2,10.34,2013-09-20,13,envelopes
5,2366.0,2013-09-20,13,laptop
5,7628.7,2013-09-20,9,laptop
3,3668.55,2013-09-20,5,laptop
3,1207.02,2013-09-20,10,laptop
8,141.61,2013-09-20,9,notepad
2,44.38,2013-09-20,13,notepad
3,91.6,2013-09-20,14,notepad
5,291.09,2013-09-20,10,pens
2,77.5,2013-09-20,9,pens
10,309.5,2013-09-20,14,printer paper
4,244.12,2013-09-21,6,backpack
4,56.12,2013-09-21,6,binder
17,232.17,2013-09-21,6,envelopes
6,217.09,2013-09-21,6,pens
6,165.78,2013-09-21,6,printer paper
7,98.98,2013-09-22,19,printer paper
3,289.35,2013-09-23,20,backpack
7,165.41,2013-09-23,2,binder
18,463.95,2013-09-23,20,binder
2,21.88,2013-09-23,2,envelopes
7,165.69,2013-09-23,20,envelopes
1,711.56,2013-09-23,2,laptop
5,83.71,2013-09-23,20,notepad
10,185.7,2013-09-23,2,notepad
9,324.81,2013-09-23,20,printer paper
6,69.18,2013-09-23,2,printer paper
7,85.26,2013-09-23,23,printer paper
4,404.2,2013-09-24,12,backpack
2,291.78,2013-09-24,3,backpack
9,269.73,2013-09-24,22,binder
8,231.22,2013-09-24,3,binder
5,127.5,2013-09-24,20,binder
10,188.2,2013-09-24,3,envelopes
4,69.44,2013-09-24,22,notepad
5,95.86,2013-09-24,3,notepad
10,380.6,2013-09-24,12,notepad
5,219.85,2013-09-24,12,pens
2,159.5,2013-09-24,3,pens
4,310.04,2013-09-24,20,pens
4,110.48,2013-09-24,22,pens
10,456.4,2013-09-24,12,printer paper
6,172.08,2013-09-24,22,printer paper
4,54.92,2013-09-24,3,printer paper
2,296.76,2013-09-25,5,backpack
4,573.4,2013-09-25,21,backpack
9,148.89,2013-09-25,5,binder
8,164.67,2013-09-25,16,binder
8,42.96,2013-09-25,5,envelopes
1,13.96,2013-09-25,16,envelopes
4,4662.0,2013-09-25,21,laptop
6,151.06,2013-09-25,21,notepad
7,125.96,2013-09-25,5,notepad
4,126.07,2013-09-25,16,notepad
1,24.43,2013-09-25,16,pens
7,196.42,2013-09-25,21,printer paper
8,293.2,2013-09-25,5,printer paper
2,260.74,2013-09-26,12,backpack
12,245.38,2013-09-26,14,binder
10,102.67,2013-09-26,12,envelopes
10,136.2,2013-09-26,14,envelopes
3,2153.64,2013-09-26,14,laptop
5,122.79,2013-09-26,14,notepad
7,228.25,2013-09-26,12,notepad
4,204.03,2013-09-26,14,pens
2,83.82,2013-09-26,14,printer paper
3,141.93,2013-09-27,21,backpack
3,84.78,2013-09-27,9,binder
4,119.92,2013-09-27,21,binder
3,24.18,2013-09-27,1,envelopes
5,6490.6,2013-09-27,9,laptop
2,55.56,2013-09-27,1,notepad
4,83.4,2013-09-27,9,notepad
2,99.04,2013-09-27,9,pens
5,77.54,2013-09-27,1,pens
5,103.85,2013-09-27,1,printer paper
11,295.09,2013-09-28,13,binder
4,98.72,2013-09-28,13,envelopes
2,1067.4,2013-09-28,13,laptop
7,104.77,2013-09-28,13,notepad
8,322.88,2013-09-28,13,pens
9,329.67,2013-09-28,13,printer paper
1,172.45,2013-09-29,11,backpack
1,26.19,2013-09-29,11,binder
7,187.18,2013-09-29,22,binder
1,20.17,2013-09-29,22,envelopes
2,1674.46,2013-09-29,22,laptop
10,336.97,2013-09-29,22,notepad
5,271.35,2013-09-29,11,pens
10,183.6,2013-09-29,22,printer paper
5,87.7,2013-09-29,11,printer paper
2,113.66,2013-09-30,9,backpack
15,325.86,2013-09-30,9,binder
4,54.16,2013-09-30,15,binder
15,129.09,2013-09-30,15,envelopes
6,51.35,2013-09-30,9,envelopes
2,1797.18,2013-09-30,9,laptop
4,6389.24,2013-09-30,15,laptop
9,287.39,2013-09-30,15,notepad
5,396.9,2013-09-30,9,pens
5,200.05,2013-09-30,15,pens
9,145.35,2013-09-30,15,printer paper
2,220.54,2013-10-01,19,backpack
1,106.32,2013-10-01,4,backpack
12,129.3,2013-10-01,4,binder
12,265.37,2013-10-01,9,binder
15,389.58,2013-10-01,19,binder
5,146.45,2013-10-01,13,binder
10,161.75,2013-10-01,19,envelopes
7,169.54,2013-10-01,4,envelopes
7,140.98,2013-10-01,9,envelopes
14,87.48,2013-10-01,13,envelopes
3,1317.24,2013-10-01,4,laptop
8,134.01,2013-10-01,4,notepad
4,153.35,2013-10-01,9,notepad
5,73.52,2013-10-01,19,notepad
5,135.1,2013-10-01,13,notepad
5,271.4,2013-10-01,4,pens
1,56.37,2013-10-01,19,pens
5,352.9,2013-10-01,9,pens
1,28.5,2013-10-01,9,printer paper
6,291.06,2013-10-01,4,printer paper
2,95.62,2013-10-01,19,printer paper
5,763.6,2013-10-02,16,backpack
5,348.55,2013-10-02,6,backpack
1,23.92,2013-10-02,16,binder
9,208.8,2013-10-02,6,binder
2,34.98,2013-10-02,6,envelopes
1,13.58,2013-10-02,18,envelopes
4,3662.0,2013-10-02,18,laptop
5,2213.55,2013-10-02,6,laptop
1,33.23,2013-10-02,6,notepad
4,118.99,2013-10-02,18,notepad
5,233.8,2013-10-02,18,pens
4,232.0,2013-10-02,6,pens
8,128.24,2013-10-02,6,printer paper
3,167.61,2013-10-03,0,backpack
4,108.44,2013-10-03,20,binder
9,114.21,2013-10-03,7,binder
1,21.36,2013-10-03,20,envelopes
14,139.86,2013-10-03,0,envelopes
2,12.58,2013-10-03,7,envelopes
3,4043.01,2013-10-03,7,laptop
1,588.89,2013-10-03,20,laptop
3,1891.05,2013-10-03,13,laptop
4,66.93,2013-10-03,7,notepad
5,73.05,2013-10-03,20,notepad
4,236.07,2013-10-03,7,pens
3,34.32,2013-10-03,20,pens
6,306.95,2013-10-03,0,pens
2,62.22,2013-10-03,7,printer paper
2,348.72,2013-10-04,5,backpack
8,97.46,2013-10-04,10,envelopes
6,196.8,2013-10-04,5,notepad
4,26.0,2013-10-04,19,notepad
7,117.43,2013-10-04,10,notepad
4,62.16,2013-10-04,10,pens
7,253.36,2013-10-04,5,pens
2,44.84,2013-10-04,5,printer paper
1,12.67,2013-10-05,23,binder
14,205.26,2013-10-05,13,binder
9,125.82,2013-10-05,15,binder
11,135.94,2013-10-05,15,envelopes
8,124.24,2013-10-05,23,envelopes
4,50.32,2013-10-05,13,envelopes
4,3563.24,2013-10-05,23,laptop
4,65.82,2013-10-05,15,notepad
1,32.48,2013-10-05,23,notepad
4,130.04,2013-10-05,13,notepad
5,108.62,2013-10-05,15,pens
2,43.24,2013-10-05,13,pens
8,215.04,2013-10-05,15,printer paper
6,248.58,2013-10-05,23,printer paper
4,569.48,2013-10-06,16,backpack
3,338.55,2013-10-06,12,backpack
2,38.61,2013-10-06,12,binder
4,113.14,2013-10-06,16,binder
6,62.1,2013-10-06,10,binder
4,105.76,2013-10-06,5,binder
6,79.74,2013-10-06,22,binder
11,185.28,2013-10-06,22,envelopes
12,129.12,2013-10-06,16,envelopes
12,111.12,2013-10-06,12,envelopes
1,1591.46,2013-10-06,16,laptop
1,1016.41,2013-10-06,12,laptop
5,3032.55,2013-10-06,5,laptop
2,10.66,2013-10-06,5,notepad
11,147.87,2013-10-06,10,notepad
1,33.92,2013-10-06,12,notepad
6,97.67,2013-10-06,16,notepad
4,202.56,2013-10-06,10,pens
10,143.7,2013-10-06,12,pens
5,354.8,2013-10-06,16,pens
5,119.75,2013-10-06,10,printer paper
6,167.1,2013-10-06,16,printer paper
4,46.28,2013-10-06,12,printer paper
4,84.88,2013-10-06,22,printer paper
4,446.56,2013-10-07,5,backpack
8,159.12,2013-10-07,5,binder
5,97.95,2013-10-07,5,envelopes
2,2352.72,2013-10-07,5,laptop
7,138.57,2013-10-07,5,notepad
5,72.1,2013-10-07,1,notepad
7,119.19,2013-10-07,15,notepad
4,307.08,2013-10-07,1,pens
1,58.84,2013-10-07,5,pens
1,62.15,2013-10-07,15,pens
7,304.85,2013-10-07,15,printer paper
5,203.85,2013-10-07,5,printer paper
7,166.6,2013-10-09,6,binder
4,91.52,2013-10-09,6,envelopes
2,46.68,2013-10-09,3,notepad
2,115.41,2013-10-09,6,pens
3,309.39,2013-10-10,20,backpack
1,132.42,2013-10-10,0,backpack
1,62.06,2013-10-10,14,backpack
3,43.14,2013-10-10,20,binder
9,202.23,2013-10-10,0,binder
13,183.8,2013-10-10,20,envelopes
9,160.92,2013-10-10,0,envelopes
1,13.65,2013-10-10,14,envelopes
3,4790.58,2013-10-10,0,laptop
4,89.16,2013-10-10,20,notepad
6,153.82,2013-10-10,0,notepad
4,67.68,2013-10-10,0,pens
5,209.58,2013-10-10,20,pens
7,260.61,2013-10-10,20,printer paper
4,167.64,2013-10-10,14,printer paper
3,460.47,2013-10-11,23,backpack
2,44.54,2013-10-11,23,binder
1,13.93,2013-10-11,23,envelopes
6,74.38,2013-10-11,23,notepad
8,156.32,2013-10-11,23,pens
10,230.9,2013-10-12,17,binder
7,97.72,2013-10-12,10,binder
16,321.16,2013-10-12,10,envelopes
2,905.94,2013-10-12,10,laptop
8,103.35,2013-10-12,10,notepad
7,249.0,2013-10-12,10,pens
4,183.52,2013-10-12,10,printer paper
3,428.94,2013-10-13,16,backpack
5,602.85,2013-10-13,11,backpack
4,111.4,2013-10-13,17,binder
18,269.82,2013-10-13,9,binder
8,158.08,2013-10-13,16,binder
3,71.1,2013-10-13,9,envelopes
4,79.16,2013-10-13,17,envelopes
3,2133.93,2013-10-13,9,laptop
2,2615.68,2013-10-13,16,laptop
2,76.62,2013-10-13,11,notepad
5,80.64,2013-10-13,9,notepad
4,59.41,2013-10-13,16,notepad
1,54.5,2013-10-13,16,pens
5,88.1,2013-10-13,11,pens
9,464.93,2013-10-13,9,pens
2,51.58,2013-10-13,9,printer paper
4,178.04,2013-10-13,11,printer paper
4,192.04,2013-10-14,22,backpack
2,385.42,2013-10-14,6,backpack
15,254.35,2013-10-14,22,binder
1,26.42,2013-10-14,6,binder
15,331.15,2013-10-14,19,envelopes
5,70.1,2013-10-14,22,envelopes
12,228.6,2013-10-14,6,envelopes
2,2578.26,2013-10-14,6,laptop
4,4009.2,2013-10-14,22,laptop
5,5453.75,2013-10-14,19,laptop
9,215.61,2013-10-14,6,notepad
7,116.92,2013-10-14,19,notepad
2,111.56,2013-10-14,22,pens
3,148.59,2013-10-14,6,pens
2,36.28,2013-10-14,19,printer paper
1,22.3,2013-10-14,6,printer paper
2,164.84,2013-10-15,20,backpack
5,325.7,2013-10-15,3,backpack
3,279.6,2013-10-15,9,backpack
5,88.15,2013-10-15,9,binder
5,138.61,2013-10-15,3,binder
6,161.92,2013-10-15,20,binder
5,64.65,2013-10-15,18,binder
11,59.77,2013-10-15,9,envelopes
15,274.9,2013-10-15,18,envelopes
7,145.6,2013-10-15,20,envelopes
7,104.23,2013-10-15,3,envelopes
3,2284.53,2013-10-15,3,laptop
4,1824.76,2013-10-15,20,laptop
4,153.4,2013-10-15,18,notepad
8,180.6,2013-10-15,20,notepad
5,107.78,2013-10-15,3,notepad
4,99.16,2013-10-15,9,notepad
3,67.95,2013-10-15,9,pens
6,198.78,2013-10-15,9,printer paper
5,138.6,2013-10-15,20,printer paper
5,361.77,2013-10-16,2,backpack
8,84.88,2013-10-16,0,binder
16,401.59,2013-10-16,7,binder
3,47.67,2013-10-16,13,binder
6,154.0,2013-10-16,2,binder
6,80.88,2013-10-16,13,envelopes
15,167.5,2013-10-16,2,envelopes
7,47.11,2013-10-16,7,envelopes
2,2571.76,2013-10-16,7,laptop
8,238.22,2013-10-16,2,notepad
6,106.13,2013-10-16,7,notepad
11,113.09,2013-10-16,13,notepad
4,235.92,2013-10-16,2,pens
3,54.39,2013-10-16,0,pens
3,146.7,2013-10-16,7,pens
7,273.49,2013-10-16,13,printer paper
6,299.88,2013-10-16,2,printer paper
3,529.41,2013-10-17,13,backpack
10,158.8,2013-10-17,19,binder
13,201.53,2013-10-17,13,binder
3,74.64,2013-10-17,13,envelopes
15,170.58,2013-10-17,19,envelopes
4,5838.08,2013-10-17,19,laptop
7,264.84,2013-10-17,19,notepad
2,104.26,2013-10-17,13,pens
1,48.7,2013-10-17,19,pens
5,73.4,2013-10-17,13,printer paper
2,363.14,2013-10-18,18,backpack
1,45.07,2013-10-18,20,backpack
3,402.45,2013-10-18,19,backpack
2,320.42,2013-10-18,0,backpack
1,27.21,2013-10-18,18,binder
7,209.72,2013-10-18,19,binder
1,16.78,2013-10-18,20,binder
14,306.68,2013-10-18,18,envelopes
10,197.58,2013-10-18,19,envelopes
9,149.82,2013-10-18,20,envelopes
4,3973.0,2013-10-18,18,laptop
3,3314.61,2013-10-18,19,laptop
12,162.29,2013-10-18,20,notepad
3,72.49,2013-10-18,18,notepad
